Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2019,נגבה,315,328,299,19,13,6,-,-,1,9,-,-
2019,נבטים,396,427,390,27,13,7,7,-,-,10,-,-
2019,נאות מרדכי,408,253,225,20,17,1,2,-,-,8,-,-
2019,משמרת,425,501,408,62,45,15,2,-,-,30,1,-
2019,נאעורה,524,1014,729,271,139,39,93,-,2,7,-,5
2019,נווה אור,590,182,155,21,19,2,-,-,-,6,-,-
2019,משען,791,494,387,93,46,22,25,-,2,8,4,-
2019,נאות הכיכר,1124,152,119,26,23,3,-,-,1,6,-,-
2019,מתת,1184,95,77,15,13,2,-,-,-,3,-,-
2019,נאות סמדר,1197,45,34,10,10,-,-,-,-,1,-,-
2019,מתן,1315,1605,1421,85,57,27,1,-,8,90,-,1
2019,מתתיהו,3648,154,135,15,12,3,-,-,-,4,-,-
2019,נגוהות,3724,83,69,12,10,2,-,-,-,2,-,-
2019,"נווה אטי""ב",4303,117,87,25,16,8,1,-,-,5,-,-
2019,נוב,4304,326,266,52,43,9,-,-,-,8,-,-
2019,נאות גולן,4551,299,234,44,37,6,1,-,1,19,1,-
2019,נהרייה,9100,21879,19230,1313,813,291,209,182,83,978,26,67
2019,נחושה,59,422,380,36,30,6,-,-,-,6,-,-
2019,נטעים,174,420,361,33,20,13,-,-,-,26,-,-
2019,נחשולים,433,305,265,32,27,4,1,-,-,7,-,1
2019,נורדייה,447,938,845,53,37,16,-,1,-,39,-,-
2019,נחלים,449,616,508,44,29,13,2,18,2,17,-,27
2019,נחף,522,4455,3740,623,499,100,24,3,8,54,11,16
2019,ניין,523,755,556,141,70,13,58,8,4,9,2,35
2019,נחשונים,705,260,169,77,51,16,10,-,-,13,1,-
2019,נחשון,777,229,218,7,7,-,-,-,-,4,-,-
2019,נחם,809,250,217,27,18,7,2,-,2,3,-,1
2019,נורית,833,55,47,5,3,2,-,-,-,3,-,-
2019,נחל עוז,844,178,163,12,11,1,-,-,-,3,-,-
2019,נטועה,1147,168,130,26,13,12,1,-,1,9,-,2
2019,נטף,1254,249,220,22,18,4,-,-,-,7,-,-
2019,נטע,1369,153,143,8,7,1,-,-,-,2,-,-
2019,נחלה,2045,316,261,42,21,15,6,3,1,4,-,5
2019,"ניל""י",3655,725,635,40,32,8,-,-,4,46,-,-
2019,נוקדים,3726,635,562,48,39,8,1,-,-,24,-,1
2019,נחליאל,3767,160,142,14,12,1,1,1,-,3,-,-
2019,נטור,4014,168,135,32,25,6,1,-,-,1,-,-
2019,נחושה,59,422,380,36,30,6,-,-,-,6,-,-
2019,נטעים,174,420,361,33,20,13,-,-,-,26,-,-
2019,נחשולים,433,305,265,32,27,4,1,-,-,7,-,1
2019,נורדייה,447,938,845,53,37,16,-,1,-,39,-,-
2019,נחלים,449,616,508,44,29,13,2,18,2,17,-,27
2019,נחף,522,4455,3740,623,499,100,24,3,8,54,11,16
2019,ניין,523,755,556,141,70,13,58,8,4,9,2,35
2019,נחשונים,705,260,169,77,51,16,10,-,-,13,1,-
2019,נחשון,777,229,218,7,7,-,-,-,-,4,-,-
2019,נחם,809,250,217,27,18,7,2,-,2,3,-,1
2019,נורית,833,55,47,5,3,2,-,-,-,3,-,-
2019,נחל עוז,844,178,163,12,11,1,-,-,-,3,-,-
2019,נטועה,1147,168,130,26,13,12,1,-,1,9,-,2
2019,נטף,1254,249,220,22,18,4,-,-,-,7,-,-
2019,נטע,1369,153,143,8,7,1,-,-,-,2,-,-
2019,נחלה,2045,316,261,42,21,15,6,3,1,4,-,5
2019,"ניל""י",3655,725,635,40,32,8,-,-,4,46,-,-
2019,נוקדים,3726,635,562,48,39,8,1,-,-,24,-,1
2019,נחליאל,3767,160,142,14,12,1,1,1,-,3,-,-
2019,נטור,4014,168,135,32,25,6,1,-,-,1,-,-
2019,"ניר ח""ן",11,284,203,74,37,33,4,-,-,7,-,-
2019,ניר עוז,69,157,120,19,17,1,1,-,-,17,1,-
2019,ניר יפה,165,273,227,27,20,5,2,-,-,14,-,5
2019,ניר דוד (תל עמל),256,320,279,29,28,1,-,-,-,11,1,-
2019,ניר צבי,331,65800,63048,2697,2550,98,49,-,-,52,3,-
2019,ניר עם,348,190,171,18,16,2,-,-,-,1,-,-
2019,ניצן,351,734,670,51,40,10,1,-,1,11,-,1
2019,ניצנים,359,177,164,10,7,3,-,-,-,3,-,-
2019,ניר יצחק,402,146,135,7,6,1,-,-,1,3,-,-
2019,ניר בנים,553,345,288,38,29,9,-,-,-,19,-,-
2019,ניר ישראל,699,389,342,37,24,11,2,-,-,10,-,-
2019,ניר גלים,720,414,332,73,18,9,46,-,-,9,-,-
2019,ניר עציון,769,211,183,25,18,6,1,-,-,2,1,-
2019,ניר אליהו,808,196,167,19,17,2,-,-,-,10,-,-
2019,ניצני עוז,851,579,436,114,55,54,5,-,3,26,-,-
2019,ניצנה (קהילת חינוך),1195,34,31,2,1,1,-,-,-,1,-,-
2019,ניצני סיני,1280,157,115,36,27,6,3,-,-,6,-,-
2019,ניצן ב',1419,413,336,61,24,18,19,2,3,9,1,1
2019,ניר משה,2047,251,223,21,19,2,-,1,-,6,-,-
2019,ניר עקיבא,2048,308,257,45,26,16,3,-,-,6,-,-
2019,נען,158,611,551,29,25,3,1,-,1,30,-,-
2019,נעורים,186,53,48,3,3,-,-,-,-,2,-,-
2019,נתיבות,246,10093,8756,999,624,231,144,36,103,124,12,63
2019,נצר סרני,435,432,344,67,33,30,4,3,1,17,-,-
2019,נירים,602,165,150,9,8,1,-,-,-,6,-,-
2019,"נתיב הל""ה",693,228,203,19,14,5,-,-,2,4,-,-
2019,נתיב השיירה,792,297,249,34,22,11,1,-,1,13,-,-
2019,נס הרים,825,572,481,66,46,12,8,-,4,18,2,1
2019,נס עמים,1143,144,132,8,8,-,-,-,1,3,-,-
2019,נירית,1236,652,574,47,42,5,-,-,1,30,-,-
2019,נתיב העשרה,1242,525,394,94,71,18,5,1,-,33,-,3
2019,נצר חזני,1372,185,165,16,9,3,4,1,-,3,-,-
2019,נשר,2500,9569,8537,626,334,181,111,4,83,305,4,10
2019,נתיב הגדוד,3555,136,92,39,28,11,-,-,-,4,-,1
2019,נערן,3620,16,14,2,2,-,-,-,-,-,-,-
2019,"נעמ""ה",3713,101,75,25,19,5,1,-,-,1,-,-
2019,נעלה,3787,797,714,36,32,4,-,-,4,41,-,2
2019,נס ציונה,7200,20097,18124,1097,768,249,80,8,123,732,10,3
2019,נצרת,7300,34104,27694,4502,3153,892,457,690,134,916,44,124
2019,נתניה,7400,78727,68766,4915,3345,1193,377,118,891,3814,55,168
2019,עברון,376,270,227,36,29,6,1,-,-,7,-,-
2019,סעד,419,233,203,16,11,5,-,-,-,13,1,-
2019,סער,454,319,277,27,19,5,3,-,-,15,-,-
2019,סאג'ור,525,1637,1443,124,90,24,10,-,39,21,-,10
2019,סולם,526,1161,971,158,115,28,15,4,-,21,4,3
2019,סאסא,578,147,120,24,21,2,1,-,-,3,-,-
2019,סביון*,587,3003,2723,133,109,20,4,-,-,146,1,-
2019,סתרייה,610,635,526,70,42,27,1,-,-,32,4,3
2019,עבדון,892,399,313,62,43,11,8,-,2,22,-,-
2019,סואעד (חמרייה)*,942,57,49,7,7,-,-,-,-,1,-,-
2019,סמר,1156,43,35,8,8,-,-,-,-,-,-,-
2019,ספיר,1176,216,154,42,38,4,-,9,1,10,-,-
2019,סופה,1238,111,101,5,5,-,-,-,-,5,-,-
2019,סלמה,1245,1278,1105,153,106,6,41,6,1,2,-,11
2019,סעוה,1360,224,164,55,46,6,3,-,-,1,-,4
2019,סגולה,2046,300,243,41,24,17,-,-,-,16,-,-
2019,סלעית,3567,542,475,39,31,8,-,-,-,28,-,-
2019,סוסיה,3756,387,319,54,42,11,1,-,-,14,-,-
2019,סנסנה,3777,144,132,10,10,-,-,-,-,2,-,-
2019,סח'נין,7500,13672,11668,1697,1310,267,120,25,65,102,5,110
2019,עוצם,32,244,201,35,20,12,3,-,2,4,-,2
2019,עיינות,156,57,36,5,3,-,2,9,-,7,-,-
2019,עזוז,328,43,27,12,9,3,-,-,-,2,-,2
2019,עילוט,511,2994,2140,826,499,216,111,1,-,19,1,7
2019,עוזייר,528,955,790,148,122,15,11,6,-,2,-,9
2019,עיילבון,530,2562,2214,263,191,48,24,25,9,34,5,12
2019,עומר,666,5447,4645,597,289,76,232,28,2,107,25,43
2019,עזריה,711,578,460,106,51,48,7,-,1,10,-,1
2019,עולש,737,587,485,72,49,22,1,-,-,29,1,-
2019,עגור,794,265,168,33,16,4,13,-,58,5,-,1
2019,עופר,810,288,221,52,48,4,-,-,-,10,2,3
2019,עזריקם,817,675,535,114,49,29,36,1,3,17,3,2
2019,עוזה,826,241,190,45,18,9,18,-,-,5,-,1
2019,עזריאל,837,422,369,32,30,2,-,-,1,16,-,4
2019,עזר,1149,368,341,20,10,10,-,-,1,6,-,-
2019,עידן,1175,224,137,74,62,12,-,1,-,12,-,-
2019,עדי,1199,1027,963,44,35,9,-,-,3,17,-,-
2019,עדנים,2035,284,216,52,31,15,6,-,1,15,-,-
2019,עטרת,3658,161,146,12,10,2,-,-,-,3,-,-
2019,ע'ג'ר,4501,733,613,90,55,26,9,7,1,4,1,17
2019,עין הוד,74,317,280,31,23,8,-,-,1,3,1,1
2019,עין חרוד (מאוחד),82,305,263,31,20,9,2,-,-,11,-,-
2019,עין חרוד (איחוד),89,220,166,37,16,16,5,-,-,17,-,-
2019,עין ורד,157,847,682,125,91,28,6,-,1,39,-,-
2019,עין החורש,167,371,330,22,16,6,-,-,-,19,-,-
2019,עין השופט,270,248,210,26,16,10,-,-,-,11,1,-
2019,עין גב,273,187,166,16,15,1,-,-,-,5,-,-
2019,עין המפרץ,289,342,268,65,26,4,35,-,-,9,-,-
2019,עין העמק,367,440,347,62,20,7,35,-,1,30,-,-
2019,"עין הנצי""ב",383,175,144,23,12,9,2,-,-,8,-,-
2019,עין דור,436,340,313,15,14,1,-,-,-,12,-,-
2019,עין אל-אסד,546,387,333,47,44,2,1,-,-,3,1,3
2019,עין השלושה,676,109,102,7,5,2,-,-,-,-,-,-
2019,עין איילה,687,525,445,62,38,15,9,-,-,17,1,-
2019,עין יהב,806,416,237,134,108,24,2,-,-,44,1,-
2019,עין יעקב,813,503,431,52,39,8,5,-,1,19,-,-
2019,עין הבשור,1240,682,484,148,95,40,13,-,-,47,1,2
2019,עין חוד,1320,116,81,29,25,3,1,-,-,3,2,1
2019,עין גדי,2042,195,133,15,9,6,-,-,1,46,-,-
2019,עין זיוון,4503,207,154,41,36,5,-,-,2,9,-,1
2019,עין שמר,139,240,220,14,13,1,-,2,1,2,-,1
2019,עין עירון,223,310,244,54,38,15,1,-,-,12,-,-
2019,עין כרמל,426,289,249,22,16,5,1,12,-,3,3,-
2019,עין ראפה,514,436,355,68,39,17,12,-,-,12,-,1
2019,עין נקובא,521,1146,900,161,105,33,23,-,1,63,9,12
2019,עין מאהל,532,4499,3880,538,450,54,34,20,11,28,9,13
2019,עין צורים,622,216,194,18,8,9,1,-,-,3,-,1
2019,עלמה,688,345,283,50,37,3,10,-,2,7,-,3
2019,עינת,871,523,367,148,33,109,6,-,-,7,1,-
2019,עין שריד,880,782,657,85,59,19,7,-,-,40,-,-
2019,"עין כרם-בי""ס חקלאי",1056,10,9,1,1,-,-,-,-,-,-,-
2019,עלומים,1146,127,98,22,19,3,-,-,-,7,-,-
2019,עמוקה,1212,103,84,15,10,5,-,-,-,4,-,-
2019,עין תמר,1251,112,87,19,18,1,-,-,-,6,-,-
2019,עלמון,3715,647,576,37,22,11,4,1,3,29,1,-
2019,עלי זהב,3727,1078,997,47,36,11,-,1,-,31,1,1
2019,עלי,3765,961,883,51,45,6,-,-,2,25,-,-
2019,עמיחי,3824,48,41,4,4,-,-,-,-,3,-,-
2019,עין קנייא,4502,1090,852,217,178,21,18,4,2,5,-,10
2019,עכו,7600,17637,15606,1244,779,282,183,13,108,616,11,39
2019,עמיעוז,318,206,146,49,30,8,11,-,-,10,1,-
2019,עמיר,319,242,217,12,10,2,-,-,-,10,-,3
2019,עמיעד,385,174,156,15,9,6,-,-,-,3,-,-
2019,עראבה,531,10063,8274,1598,1188,250,160,25,16,82,18,50
2019,עספיא,534,5370,4602,574,460,90,24,20,22,86,7,59
2019,ערוגות,593,598,441,131,73,27,31,-,4,21,1,-
2019,ערערה,637,8363,6835,1252,992,145,115,26,19,192,8,31
2019,עמקה,708,431,336,47,37,8,2,26,-,22,-,-
2019,עמיקם,773,400,301,76,59,14,3,3,-,19,-,1
2019,עמינדב,779,421,355,41,15,10,16,-,1,24,-,-
2019,עצמון שגב,917,523,474,16,13,3,-,4,-,13,-,16
2019,ערערה-בנגב,1192,2789,2171,582,429,76,77,2,4,5,-,25
2019,עראמשה*,1246,527,449,63,59,3,1,-,9,6,-,-
2019,ערב אל נעים,1335,167,127,37,36,-,1,-,-,-,-,3
2019,ערד,2560,10072,7815,1771,1401,126,244,104,59,179,4,140
2019,עפרה,3617,838,756,65,48,16,1,-,-,16,-,1
2019,עמנואל,3660,646,554,66,48,14,4,-,1,21,-,4
2019,ענב,3712,281,253,21,18,3,-,-,-,7,-,-
2019,עץ אפרים,3778,825,733,51,42,8,1,3,2,35,1,-
2019,עפולה,7700,18902,16954,1217,748,273,196,125,79,465,23,39
2019,עתלית,53,3445,3158,203,142,54,7,1,7,76,-,-
2019,פסוטה,535,1582,1339,200,151,35,14,1,24,15,3,-
2019,פוריידיס,537,4589,3772,603,436,78,89,12,3,155,2,42
2019,עשרת,591,668,569,67,37,17,13,6,1,25,-,-
2019,פלמחים,597,350,304,23,14,9,-,-,-,23,-,-
2019,פטיש,749,437,353,75,37,9,29,-,-,8,-,1
2019,פדויים,750,198,176,17,13,3,1,-,-,4,-,1
2019,פורת,767,653,508,116,93,12,11,-,-,27,-,2
2019,פדיה,838,450,370,66,41,19,6,-,4,7,-,3
2019,פורייה - כפר עבודה,1104,188,161,14,4,7,3,-,1,10,-,2
2019,פורייה - נווה עובד,1105,585,509,59,48,7,4,-,2,15,-,-
2019,פארן,1151,325,203,92,87,5,-,-,-,30,-,-
2019,פלך,1185,41,40,1,-,1,-,-,-,-,-,-
2019,פורייה עילית,1313,617,550,41,26,13,2,-,-,22,1,3
2019,"פעמי תש""ז",2059,219,186,27,17,4,6,2,2,1,-,1
2019,פצאל,3615,214,145,65,47,17,1,-,-,3,-,1
2019,פסגות,3659,849,593,169,110,54,5,70,-,13,2,2
2019,פני חבר,3723,96,82,12,11,1,-,-,-,2,-,-
2019,עתניאל,3748,241,194,43,37,5,1,2,-,2,-,-
2019,פדואל,3768,585,542,29,26,3,-,-,1,13,-,-
2019,קדימה-צורן,195,10144,8680,770,537,185,48,38,65,492,13,86
2019,צור משה,276,1179,1038,85,61,20,4,-,3,52,-,1
2019,קבוצת יבנה,334,232,175,33,15,5,13,5,-,16,-,3
2019,צרעה,567,297,272,13,11,2,-,-,1,11,-,-
2019,צפרייה,594,435,348,30,18,6,6,-,-,57,-,-
2019,צרופה,612,575,407,91,44,32,15,46,-,16,-,15
2019,ציפורי,613,498,408,74,51,19,4,-,-,15,-,1
2019,קדרון,615,864,712,127,83,41,3,1,-,21,1,2
2019,צנדלה,636,760,634,110,82,16,12,-,-,16,-,-
2019,צוריאל,774,209,168,34,21,8,5,-,-,7,-,-
2019,צלפון,796,443,358,60,33,19,8,-,5,18,-,2
2019,צפרירים,1079,221,183,26,17,8,1,-,4,8,-,-
2019,צור נתן,1148,166,129,29,24,5,-,-,-,8,-,-
2019,קדרים,1211,99,93,6,5,1,-,-,-,-,-,-
2019,צורית,1221,448,406,26,19,7,-,-,-,16,-,-
2019,צור יצחק,1345,2342,2152,88,66,21,1,-,7,92,3,-
2019,קדומים,3557,1370,1245,90,74,14,2,-,3,32,-,-
2019,קדר,3781,659,583,36,25,11,-,-,1,37,-,2
2019,קדמת צבי,4025,272,233,31,27,4,-,-,-,8,-,-
2019,צפת,8000,8977,7644,690,535,120,35,65,141,360,5,72
2019,קדימה-צורן,195,10144,8680,770,537,185,48,38,65,492,13,86
2019,צור משה,276,1179,1038,85,61,20,4,-,3,52,-,1
2019,קבוצת יבנה,334,232,175,33,15,5,13,5,-,16,-,3
2019,צרעה,567,297,272,13,11,2,-,-,1,11,-,-
2019,צפרייה,594,435,348,30,18,6,6,-,-,57,-,-
2019,צרופה,612,575,407,91,44,32,15,46,-,16,-,15
2019,ציפורי,613,498,408,74,51,19,4,-,-,15,-,1
2019,קדרון,615,864,712,127,83,41,3,1,-,21,1,2
2019,צנדלה,636,760,634,110,82,16,12,-,-,16,-,-
2019,צוריאל,774,209,168,34,21,8,5,-,-,7,-,-
2019,צלפון,796,443,358,60,33,19,8,-,5,18,-,2
2019,צפרירים,1079,221,183,26,17,8,1,-,4,8,-,-
2019,צור נתן,1148,166,129,29,24,5,-,-,-,8,-,-
2019,קדרים,1211,99,93,6,5,1,-,-,-,-,-,-
2019,צורית,1221,448,406,26,19,7,-,-,-,16,-,-
2019,צור יצחק,1345,2342,2152,88,66,21,1,-,7,92,3,-
2019,קדומים,3557,1370,1245,90,74,14,2,-,3,32,-,-
2019,קדר,3781,659,583,36,25,11,-,-,1,37,-,2
2019,קדמת צבי,4025,272,233,31,27,4,-,-,-,8,-,-
2019,צפת,8000,8977,7644,690,535,120,35,65,141,360,5,72
2019,קלחים,414,228,193,28,18,8,2,1,-,6,-,-
2019,קלנסווה,638,9047,7275,1432,1011,208,213,23,10,205,10,92
2019,קוממיות,766,48,36,12,12,-,-,-,-,-,-,-
2019,קטורה,1052,40,25,10,8,2,-,-,-,5,-,-
2019,קריית יערים,1137,981,885,60,56,4,-,1,-,31,-,4
2019,קיסריה,1167,4522,3738,615,217,236,162,1,2,110,53,3
2019,קורנית,1179,398,367,20,18,1,1,-,1,10,-,-
2019,קציר,1243,1289,1147,102,77,18,7,-,-,40,-,-
2019,קצר א-סר,1347,303,220,74,60,2,12,1,-,2,-,6
2019,קריית יערים (מוסד),2039,17,15,2,-,2,-,-,-,-,-,-
2019,קריית טבעון,2300,8330,7620,483,363,91,29,10,25,173,2,17
2019,קריית אונו,2620,16629,14778,651,484,134,33,10,111,1051,15,13
2019,קריית גת,2630,16689,14715,1259,764,338,157,132,157,287,12,127
2019,קליה,3601,191,153,23,19,4,-,-,-,15,-,-
2019,קריית ארבע,3611,1674,1459,158,128,28,2,1,5,44,-,7
2019,קלע,4024,132,109,13,10,3,-,-,-,10,-,-
2019,קצרין,4100,3109,2697,260,200,53,7,36,9,87,2,18
2019,קריית אתא,6800,22310,19741,1620,864,483,273,75,120,607,24,123
2019,קריית ביאליק,9500,15699,14209,993,515,346,132,1,78,375,21,22
2019,קריית ים,9600,12374,11381,586,388,143,55,3,91,271,14,28
2019,ראש פינה,26,1855,1576,208,139,48,21,-,3,61,2,5
2019,קריית ענבים,78,151,132,12,5,6,1,-,-,7,-,-
2019,רביבים,354,193,144,27,19,1,7,8,-,14,-,-
2019,קריית שלמה,412,150,147,3,3,-,-,-,-,-,-,-
2019,קריית עקרון,469,4786,4053,459,277,84,98,4,53,162,40,15
2019,ראמה,543,3876,3312,504,377,61,66,2,5,30,3,20
2019,רבדים,564,341,293,30,21,7,2,-,-,17,1,-
2019,ראס עלי,990,211,157,53,43,4,6,-,-,1,-,-
2019,קריית מלאכי,1034,8154,6931,925,357,244,324,53,35,119,16,75
2019,רביד,1225,30,27,3,2,1,-,-,-,-,-,-
2019,ראס אל-עין,1334,139,114,25,11,4,10,-,-,-,-,-
2019,ראש העין,2640,30809,26200,2877,1168,1435,274,77,167,1381,8,99
2019,קריית שמונה,2800,9192,7961,793,469,158,166,78,43,250,6,61
2019,ראש צורים,3602,248,236,8,8,-,-,-,-,4,-,-
2019,קרני שומרון,3640,2981,2685,191,140,44,7,2,7,90,2,4
2019,קריית נטפים,3746,254,212,19,18,1,-,-,-,22,-,1
2019,רבבה,3795,638,597,27,24,3,-,-,-,13,-,1
2019,קשת,4006,259,224,27,23,3,1,-,-,8,-,-
2019,קריית מוצקין,8200,16528,15368,614,408,173,33,5,162,295,44,40
2019,ראשון לציון,8300,129187,112455,9015,5328,2744,943,339,1416,4986,691,285
2019,רוחמה,362,228,211,15,10,2,3,-,-,2,-,-
2019,רגבה,390,459,406,35,29,5,1,-,1,17,-,-
2019,רגבים,444,210,184,19,14,5,-,-,-,6,-,1
2019,רומאנה,539,382,317,51,44,6,1,1,1,-,-,12
2019,ריחאנייה,540,624,529,60,50,7,3,-,-,32,-,3
2019,ריינה,542,6409,5225,1009,750,177,82,22,8,77,45,23
2019,רינתיה,616,606,414,143,40,28,75,-,-,40,9,-
2019,רחוב,854,300,179,106,18,32,56,6,-,9,-,-
2019,רכסים,922,1861,1654,141,107,26,8,3,1,41,-,21
2019,רומת הייב,997,693,610,77,51,2,24,2,1,1,1,1
2019,רם-און,1069,462,375,62,50,9,3,-,-,25,-,-
2019,רהט,1161,16802,12421,3706,2387,521,798,49,17,60,19,530
2019,רוויה,2016,190,138,48,22,9,17,-,-,4,-,-
2019,רווחה,2051,280,216,53,20,17,16,1,-,2,-,8
2019,רימונים,3565,270,230,27,14,10,3,-,2,11,-,-
2019,ריחן,3568,146,129,11,10,1,-,-,-,6,-,-
2019,רועי,3619,100,77,19,15,3,1,-,1,2,-,1
2019,רותם,3782,56,43,12,10,2,-,-,-,-,1,-
2019,רחלים,3822,192,183,9,9,-,-,-,-,-,-,-
2019,רחובות,8400,52624,47053,2863,1891,633,339,113,649,1773,42,131
2019,רמת ישי,122,3752,3406,248,163,35,50,-,3,92,2,1
2019,רמת רחל,127,139,108,4,3,1,-,-,-,27,-,-
2019,רמת דוד,135,186,168,14,12,2,-,-,-,4,-,-
2019,רמת יוחנן,178,293,242,38,27,6,5,-,-,13,-,-
2019,רמת הכובש,184,362,318,31,15,8,8,-,-,13,-,-
2019,רמות השבים,206,942,798,71,50,15,6,-,-,73,-,-
2019,רמת השופט,335,382,343,22,18,4,-,-,-,16,1,-
2019,רמת צבי,339,336,254,64,48,14,2,-,-,18,-,-
2019,רמות נפתלי,372,308,241,43,34,8,1,-,-,22,1,1
2019,רמות מנשה,445,455,413,22,17,4,1,-,-,20,-,-
2019,רמת רזיאל,460,310,289,13,11,2,-,-,-,8,-,-
2019,רעים,713,155,121,22,9,13,-,-,-,12,-,-
2019,רמות מאיר,735,355,316,24,19,4,1,-,-,15,-,-
2019,רנן,789,274,233,30,18,3,9,-,-,9,-,2
2019,רמת השרון,2650,23362,20887,1008,746,215,47,6,97,1340,17,7
2019,רמת מגשימים,4701,284,241,38,28,8,2,-,-,5,-,-
2019,רמות,4702,388,278,86,72,13,1,-,-,23,1,-
2019,רמלה,8500,30093,23542,4233,1451,1319,1463,807,448,718,55,290
2019,רמת גן,8600,101082,88829,3747,2892,643,212,65,571,7712,77,81
2019,רעננה,8700,34814,31956,1400,1101,254,45,38,105,1285,16,14
2019,שדה משה,18,319,231,55,33,12,10,-,3,19,1,10
2019,שדה דוד,36,323,212,78,35,30,13,13,2,6,-,12
2019,שדה יעקב,142,358,322,28,23,3,2,-,-,8,-,-
2019,רשפון,247,743,589,100,62,36,2,-,1,52,-,1
2019,שבי ציון,282,567,489,48,42,6,-,-,-,26,-,4
2019,שדה ורבורג,284,770,616,62,51,11,-,54,2,23,-,13
2019,שדה יואב,293,230,210,12,9,2,1,-,-,8,-,-
2019,שדה אליהו,304,158,132,24,18,6,-,-,-,2,-,-
2019,שאר ישוב,324,282,241,31,28,3,-,-,-,10,-,-
2019,רשפים,437,363,326,25,18,7,-,-,-,12,-,-
2019,שדה אילן,721,314,236,70,21,21,28,-,-,8,-,-
2019,שדה אליעזר,861,446,363,70,49,17,4,-,-,11,-,2
2019,שדה בוקר,885,174,134,31,27,2,2,-,-,9,-,-
2019,שבלי - אום אל-גנם,913,2852,1994,736,240,244,252,6,5,70,5,36
2019,רקפת,1228,435,403,19,19,-,-,-,-,13,-,-
2019,רתמים,1260,136,123,11,10,1,-,-,-,2,-,-
2019,שגב-שלום,1286,1981,1567,331,280,35,16,25,2,28,1,27
2019,שבי דרום,1377,37,34,3,1,2,-,-,-,-,-,-
2019,שדה יצחק,2008,316,232,55,38,16,1,1,-,22,-,6
2019,שבי שומרון,3571,307,269,25,19,6,-,-,-,12,-,1
2019,שדות מיכה,27,185,147,20,12,6,2,2,2,2,-,12
2019,שדה נחום,259,356,297,36,17,19,-,-,-,22,1,-
2019,שדמות דבורה,306,317,250,47,42,4,1,-,-,20,-,-
2019,שדות ים,327,397,335,33,29,4,-,-,-,28,1,-
2019,שדה נחמיה,329,471,416,38,29,6,3,-,1,16,-,-
2019,שובל,394,296,268,16,14,2,-,-,-,12,-,-
2019,שדמה,555,297,252,25,22,3,-,-,-,20,-,-
2019,שומרה,614,207,171,22,15,5,2,-,-,14,-,-
2019,שדה עוזיהו,739,870,580,257,79,68,110,-,5,20,1,7
2019,שואבה,741,317,280,26,18,8,-,-,3,8,-,-
2019,שובה,761,339,272,64,37,10,17,-,-,1,-,2
2019,שדרות,1031,9717,8262,868,554,200,114,150,127,161,19,130
2019,שדה ניצן,1058,216,168,35,24,6,5,-,-,13,-,-
2019,שדי אברהם,1223,160,124,26,14,12,-,-,-,9,1,-
2019,שומרייה,1265,160,143,9,9,-,-,1,-,6,-,1
2019,שוהם,1304,9329,8552,389,263,91,35,1,33,330,15,9
2019,שדי חמד,2015,571,451,78,38,34,6,-,2,30,10,-
2019,שדה צבי,2049,289,250,31,19,10,2,-,-,8,-,-
2019,שדי תרומות,2057,287,247,37,28,5,4,-,-,3,-,-
2019,שדמות מחולה,3578,198,183,13,13,-,-,-,-,2,-,-
2019,שחר,7,339,268,60,23,34,3,-,1,10,-,-
2019,שושנת העמקים,224,248,185,31,25,4,2,-,2,30,-,-
2019,שמיר,366,322,268,21,21,-,-,-,-,33,-,-
2019,שוקדה,415,170,144,21,16,2,3,1,-,4,-,-
2019,שמרת,432,243,200,34,17,16,1,-,-,9,-,-
2019,שלוחות,439,146,120,23,18,5,-,-,-,3,-,-
2019,שורש,456,642,581,38,17,2,19,-,-,23,-,-
2019,שזור,527,348,181,104,15,-,89,29,5,6,-,23
2019,שייח' דנון,658,1136,920,161,121,23,17,2,4,45,-,4
2019,שלומי,812,2741,2395,178,135,33,10,25,4,119,2,18
2019,שיבולים,865,155,130,24,11,5,8,-,-,1,-,-
2019,שלווה,873,243,194,45,19,17,9,-,-,3,-,1
2019,שכניה,1160,344,312,26,22,4,-,-,-,6,-,-
2019,שילת,1165,516,451,45,32,12,1,-,-,17,-,3
2019,שורשים,1235,241,224,11,10,1,-,-,-,6,-,-
2019,שחרות,1266,87,56,28,25,3,-,-,-,3,-,-
2019,שמשית,1337,1019,944,46,35,11,-,1,-,27,-,1
2019,שלומית,1364,93,85,7,4,3,-,-,-,1,-,-
2019,שילה,3641,1017,850,137,111,24,2,-,-,27,-,3
2019,שמעה,3784,243,218,19,17,1,1,-,-,5,1,-
2019,שריד,126,355,302,31,24,4,3,-,1,21,-,-
2019,שפיים,232,560,504,35,28,4,3,-,-,21,-,-
2019,שער העמקים,237,262,226,29,16,9,4,-,-,7,-,-
2019,שער הגולן,264,167,146,16,11,-,5,-,-,5,-,-
2019,שרונה,292,288,234,42,27,6,9,-,-,11,1,-
2019,שרשרת,398,157,115,35,20,9,6,3,-,1,-,3
